"ResponseId","condCod","responses","question","norm","knowledge","outcome","scenario","condition"
"R_3fdAmueL3IsZ8uW","vale04.RKG","6","Valence","Rationality","Knowledge","Good",4,"RKG"
"R_3fdAmueL3IsZ8uW","norm04.RKG","1","Normality","Rationality","Knowledge","Good",4,"RKG"
"R_3fdAmueL3IsZ8uW","vale05.MKB","1","Valence","Morality","Knowledge","Bad",5,"MKB"
"R_3fdAmueL3IsZ8uW","norm05.MKB","4","Normality","Morality","Knowledge","Bad",5,"MKB"
"R_3fdAmueL3IsZ8uW","vale06.RKB","1","Valence","Rationality","Knowledge","Bad",6,"RKB"
"R_3fdAmueL3IsZ8uW","norm06.RKB","2","Normality","Rationality","Knowledge","Bad",6,"RKB"
"R_3fdAmueL3IsZ8uW","vale07.RIB","1","Valence","Rationality","Ignorance","Bad",7,"RIB"
"R_3fdAmueL3IsZ8uW","norm07.RIB","1","Normality","Rationality","Ignorance","Bad",7,"RIB"
"R_3fdAmueL3IsZ8uW","vale08.RIB","2","Valence","Rationality","Ignorance","Bad",8,"RIB"
"R_3fdAmueL3IsZ8uW","norm08.RIB","5","Normality","Rationality","Ignorance","Bad",8,"RIB"
"R_3fdAmueL3IsZ8uW","vale09.MIB","1","Valence","Morality","Ignorance","Bad",9,"MIB"
"R_3fdAmueL3IsZ8uW","norm09.MIB","3","Normality","Morality","Ignorance","Bad",9,"MIB"
"R_3fdAmueL3IsZ8uW","vale10.MIG","4","Valence","Morality","Ignorance","Good",10,"MIG"
"R_3fdAmueL3IsZ8uW","norm10.MIG","2","Normality","Morality","Ignorance","Good",10,"MIG"
"R_3fdAmueL3IsZ8uW","vale11.MKG","4","Valence","Morality","Knowledge","Good",11,"MKG"
"R_3fdAmueL3IsZ8uW","norm11.MKG","4","Normality","Morality","Knowledge","Good",11,"MKG"
"R_3fdAmueL3IsZ8uW","vale12.MIG","7","Valence","Morality","Ignorance","Good",12,"MIG"
"R_3fdAmueL3IsZ8uW","norm12.MIG","2","Normality","Morality","Ignorance","Good",12,"MIG"
"R_3fdAmueL3IsZ8uW","vale13.RKB","1","Valence","Rationality","Knowledge","Bad",13,"RKB"
"R_3fdAmueL3IsZ8uW","norm13.RKB","5","Normality","Rationality","Knowledge","Bad",13,"RKB"
"R_3fdAmueL3IsZ8uW","vale14.RIG","7","Valence","Rationality","Ignorance","Good",14,"RIG"
"R_3fdAmueL3IsZ8uW","norm14.RIG","4","Normality","Rationality","Ignorance","Good",14,"RIG"
"R_3fdAmueL3IsZ8uW","vale15.MKG","7","Valence","Morality","Knowledge","Good",15,"MKG"
"R_3fdAmueL3IsZ8uW","norm15.MKG","4","Normality","Morality","Knowledge","Good",15,"MKG"
"R_3fdAmueL3IsZ8uW","vale16.MIG","7","Valence","Morality","Ignorance","Good",16,"MIG"
"R_3fdAmueL3IsZ8uW","norm16.MIG","4","Normality","Morality","Ignorance","Good",NA,"MIG"
"R_2VsCqw3FIz5o3Al","vale01.RKB","2","Valence","Rationality","Knowledge","Bad",1,"RKB"
"R_2VsCqw3FIz5o3Al","norm01.RKB","2","Normality","Rationality","Knowledge","Bad",1,"RKB"
"R_2VsCqw3FIz5o3Al","vale02.RIG","4","Valence","Rationality","Ignorance","Good",2,"RIG"
"R_2VsCqw3FIz5o3Al","norm02.RIG","4","Normality","Rationality","Ignorance","Good",2,"RIG"
"R_2VsCqw3FIz5o3Al","vale03.RIB","2","Valence","Rationality","Ignorance","Bad",3,"RIB"
"R_2VsCqw3FIz5o3Al","norm03.RIB","3","Normality","Rationality","Ignorance","Bad",3,"RIB"
"R_2VsCqw3FIz5o3Al","vale04.RIB","3","Valence","Rationality","Ignorance","Bad",4,"RIB"
"R_2VsCqw3FIz5o3Al","norm04.RIB","5","Normality","Rationality","Ignorance","Bad",4,"RIB"
"R_2VsCqw3FIz5o3Al","vale05.RIB","3","Valence","Rationality","Ignorance","Bad",5,"RIB"
"R_2VsCqw3FIz5o3Al","norm05.RIB","5","Normality","Rationality","Ignorance","Bad",5,"RIB"
"R_2VsCqw3FIz5o3Al","vale06.RIB","3","Valence","Rationality","Ignorance","Bad",6,"RIB"
"R_2VsCqw3FIz5o3Al","norm06.RIB","3","Normality","Rationality","Ignorance","Bad",6,"RIB"
"R_2VsCqw3FIz5o3Al","vale07.RKG","5","Valence","Rationality","Knowledge","Good",7,"RKG"
"R_2VsCqw3FIz5o3Al","norm07.RKG","4","Normality","Rationality","Knowledge","Good",7,"RKG"
"R_2VsCqw3FIz5o3Al","vale08.MKG","4","Valence","Morality","Knowledge","Good",8,"MKG"
"R_2VsCqw3FIz5o3Al","norm08.MKG","4","Normality","Morality","Knowledge","Good",8,"MKG"
"R_2VsCqw3FIz5o3Al","vale09.RIB","1","Valence","Rationality","Ignorance","Bad",9,"RIB"
"R_2VsCqw3FIz5o3Al","norm09.RIB","3","Normality","Rationality","Ignorance","Bad",9,"RIB"
"R_2VsCqw3FIz5o3Al","vale10.RKB","2","Valence","Rationality","Knowledge","Bad",10,"RKB"
"R_2VsCqw3FIz5o3Al","norm10.RKB","2","Normality","Rationality","Knowledge","Bad",10,"RKB"
"R_2VsCqw3FIz5o3Al","vale11.MKG","5","Valence","Morality","Knowledge","Good",11,"MKG"
"R_2VsCqw3FIz5o3Al","norm11.MKG","4","Normality","Morality","Knowledge","Good",11,"MKG"
"R_2VsCqw3FIz5o3Al","vale12.RKG","5","Valence","Rationality","Knowledge","Good",12,"RKG"
"R_2VsCqw3FIz5o3Al","norm12.RKG","3","Normality","Rationality","Knowledge","Good",12,"RKG"
"R_2VsCqw3FIz5o3Al","vale13.RIG","6","Valence","Rationality","Ignorance","Good",13,"RIG"
"R_2VsCqw3FIz5o3Al","norm13.RIG","5","Normality","Rationality","Ignorance","Good",13,"RIG"
"R_2VsCqw3FIz5o3Al","vale14.RIG","5","Valence","Rationality","Ignorance","Good",14,"RIG"
"R_2VsCqw3FIz5o3Al","norm14.RIG","5","Normality","Rationality","Ignorance","Good",14,"RIG"
"R_2VsCqw3FIz5o3Al","vale15.MIG","4","Valence","Morality","Ignorance","Good",15,"MIG"
"R_2VsCqw3FIz5o3Al","norm15.MIG","4","Normality","Morality","Ignorance","Good",15,"MIG"
"R_2VsCqw3FIz5o3Al","vale16.RKG","6","Valence","Rationality","Knowledge","Good",16,"RKG"
"R_2VsCqw3FIz5o3Al","norm16.RKG","2","Normality","Rationality","Knowledge","Good",NA,"RKG"
"R_2fwIg7U4vj6KRrd","vale01.RKG","7","Valence","Rationality","Knowledge","Good",1,"RKG"
"R_2fwIg7U4vj6KRrd","norm01.RKG","4","Normality","Rationality","Knowledge","Good",1,"RKG"
"R_2fwIg7U4vj6KRrd","vale02.RIG","7","Valence","Rationality","Ignorance","Good",2,"RIG"
"R_2fwIg7U4vj6KRrd","norm02.RIG","4","Normality","Rationality","Ignorance","Good",2,"RIG"
"R_2fwIg7U4vj6KRrd","vale03.RKB","1","Valence","Rationality","Knowledge","Bad",3,"RKB"
"R_2fwIg7U4vj6KRrd","norm03.RKB","1","Normality","Rationality","Knowledge","Bad",3,"RKB"
"R_2fwIg7U4vj6KRrd","vale04.RKB","1","Valence","Rationality","Knowledge","Bad",4,"RKB"
"R_2fwIg7U4vj6KRrd","norm04.RKB","4","Normality","Rationality","Knowledge","Bad",4,"RKB"
"R_2fwIg7U4vj6KRrd","vale05.MIB","1","Valence","Morality","Ignorance","Bad",5,"MIB"
"R_2fwIg7U4vj6KRrd","norm05.MIB","3","Normality","Morality","Ignorance","Bad",5,"MIB"
"R_2fwIg7U4vj6KRrd","vale06.MKG","7","Valence","Morality","Knowledge","Good",6,"MKG"
"R_2fwIg7U4vj6KRrd","norm06.MKG","4","Normality","Morality","Knowledge","Good",6,"MKG"
"R_2fwIg7U4vj6KRrd","vale07.RKG","7","Valence","Rationality","Knowledge","Good",7,"RKG"
"R_2fwIg7U4vj6KRrd","norm07.RKG","4","Normality","Rationality","Knowledge","Good",7,"RKG"
"R_2fwIg7U4vj6KRrd","vale08.MIG","7","Valence","Morality","Ignorance","Good",8,"MIG"
"R_2fwIg7U4vj6KRrd","norm08.MIG","4","Normality","Morality","Ignorance","Good",8,"MIG"
"R_2fwIg7U4vj6KRrd","vale09.MIB","1","Valence","Morality","Ignorance","Bad",9,"MIB"
"R_2fwIg7U4vj6KRrd","norm09.MIB","3","Normality","Morality","Ignorance","Bad",9,"MIB"
"R_2fwIg7U4vj6KRrd","vale10.MIG","7","Valence","Morality","Ignorance","Good",10,"MIG"
"R_2fwIg7U4vj6KRrd","norm10.MIG","2","Normality","Morality","Ignorance","Good",10,"MIG"
"R_2fwIg7U4vj6KRrd","vale11.MKB","1","Valence","Morality","Knowledge","Bad",11,"MKB"
"R_2fwIg7U4vj6KRrd","norm11.MKB","4","Normality","Morality","Knowledge","Bad",11,"MKB"
"R_2fwIg7U4vj6KRrd","vale12.RKG","4","Valence","Rationality","Knowledge","Good",12,"RKG"
"R_2fwIg7U4vj6KRrd","norm12.RKG","4","Normality","Rationality","Knowledge","Good",12,"RKG"
"R_2fwIg7U4vj6KRrd","vale13.MIG","7","Valence","Morality","Ignorance","Good",13,"MIG"
"R_2fwIg7U4vj6KRrd","norm13.MIG","4","Normality","Morality","Ignorance","Good",13,"MIG"
"R_2fwIg7U4vj6KRrd","vale14.RKG","7","Valence","Rationality","Knowledge","Good",14,"RKG"
"R_2fwIg7U4vj6KRrd","norm14.RKG","6","Normality","Rationality","Knowledge","Good",14,"RKG"
"R_2fwIg7U4vj6KRrd","vale15.MIB","1","Valence","Morality","Ignorance","Bad",15,"MIB"
"R_2fwIg7U4vj6KRrd","norm15.MIB","4","Normality","Morality","Ignorance","Bad",15,"MIB"
"R_2fwIg7U4vj6KRrd","vale16.RKG","7","Valence","Rationality","Knowledge","Good",16,"RKG"
"R_2fwIg7U4vj6KRrd","norm16.RKG","6","Normality","Rationality","Knowledge","Good",NA,"RKG"
"R_3gMH9WoxolviqmG","vale01.RKB","1","Valence","Rationality","Knowledge","Bad",1,"RKB"
"R_3gMH9WoxolviqmG","norm01.RKB","2","Normality","Rationality","Knowledge","Bad",1,"RKB"
"R_3gMH9WoxolviqmG","vale02.RIB","1","Valence","Rationality","Ignorance","Bad",2,"RIB"
"R_3gMH9WoxolviqmG","norm02.RIB","5","Normality","Rationality","Ignorance","Bad",2,"RIB"
"R_3gMH9WoxolviqmG","vale03.RKG","6","Valence","Rationality","Knowledge","Good",3,"RKG"
"R_3gMH9WoxolviqmG","norm03.RKG","5","Normality","Rationality","Knowledge","Good",3,"RKG"
"R_3gMH9WoxolviqmG","vale04.RIG","7","Valence","Rationality","Ignorance","Good",4,"RIG"
"R_3gMH9WoxolviqmG","norm04.RIG","3","Normality","Rationality","Ignorance","Good",4,"RIG"
"R_3gMH9WoxolviqmG","vale05.RKB","5","Valence","Rationality","Knowledge","Bad",5,"RKB"
"R_3gMH9WoxolviqmG","norm05.RKB","5","Normality","Rationality","Knowledge","Bad",5,"RKB"
"R_3gMH9WoxolviqmG","vale06.RIB","1","Valence","Rationality","Ignorance","Bad",6,"RIB"
"R_3gMH9WoxolviqmG","norm06.RIB","5","Normality","Rationality","Ignorance","Bad",6,"RIB"
"R_3gMH9WoxolviqmG","vale07.RIB","1","Valence","Rationality","Ignorance","Bad",7,"RIB"
"R_3gMH9WoxolviqmG","norm07.RIB","5","Normality","Rationality","Ignorance","Bad",7,"RIB"
"R_3gMH9WoxolviqmG","vale08.MIG","6","Valence","Morality","Ignorance","Good",8,"MIG"
"R_3gMH9WoxolviqmG","norm08.MIG","5","Normality","Morality","Ignorance","Good",8,"MIG"
"R_3gMH9WoxolviqmG","vale09.MKG","7","Valence","Morality","Knowledge","Good",9,"MKG"
"R_3gMH9WoxolviqmG","norm09.MKG","6","Normality","Morality","Knowledge","Good",9,"MKG"
"R_3gMH9WoxolviqmG","vale10.MKB","4","Valence","Morality","Knowledge","Bad",10,"MKB"
"R_3gMH9WoxolviqmG","norm10.MKB","2","Normality","Morality","Knowledge","Bad",10,"MKB"
"R_3gMH9WoxolviqmG","vale11.RIG","7","Valence","Rationality","Ignorance","Good",11,"RIG"
"R_3gMH9WoxolviqmG","norm11.RIG","3","Normality","Rationality","Ignorance","Good",11,"RIG"
"R_3gMH9WoxolviqmG","vale12.MKG","6","Valence","Morality","Knowledge","Good",12,"MKG"
"R_3gMH9WoxolviqmG","norm12.MKG","2","Normality","Morality","Knowledge","Good",12,"MKG"
"R_3gMH9WoxolviqmG","vale13.MIB","1","Valence","Morality","Ignorance","Bad",13,"MIB"
"R_3gMH9WoxolviqmG","norm13.MIB","1","Normality","Morality","Ignorance","Bad",13,"MIB"
"R_3gMH9WoxolviqmG","vale14.RIG","7","Valence","Rationality","Ignorance","Good",14,"RIG"
"R_3gMH9WoxolviqmG","norm14.RIG","4","Normality","Rationality","Ignorance","Good",14,"RIG"
"R_3gMH9WoxolviqmG","vale15.MKG","5","Valence","Morality","Knowledge","Good",15,"MKG"
"R_3gMH9WoxolviqmG","norm15.MKG","5","Normality","Morality","Knowledge","Good",15,"MKG"
"R_3gMH9WoxolviqmG","vale16.MKG","5","Valence","Morality","Knowledge","Good",16,"MKG"
"R_3gMH9WoxolviqmG","norm16.MKG","3","Normality","Morality","Knowledge","Good",NA,"MKG"
"R_2qa7Vxo6680MLkD","vale01.MIG","4","Valence","Morality","Ignorance","Good",1,"MIG"
"R_2qa7Vxo6680MLkD","norm01.MIG","6","Normality","Morality","Ignorance","Good",1,"MIG"
"R_2qa7Vxo6680MLkD","vale02.MKG","2","Valence","Morality","Knowledge","Good",2,"MKG"
"R_2qa7Vxo6680MLkD","norm02.MKG","6","Normality","Morality","Knowledge","Good",2,"MKG"
"R_2qa7Vxo6680MLkD","vale03.RKG","7","Valence","Rationality","Knowledge","Good",3,"RKG"
"R_2qa7Vxo6680MLkD","norm03.RKG","6","Normality","Rationality","Knowledge","Good",3,"RKG"
"R_2qa7Vxo6680MLkD","vale04.MIG","4","Valence","Morality","Ignorance","Good",4,"MIG"
"R_2qa7Vxo6680MLkD","norm04.MIG","6","Normality","Morality","Ignorance","Good",4,"MIG"
"R_2qa7Vxo6680MLkD","vale05.MIB","1","Valence","Morality","Ignorance","Bad",5,"MIB"
"R_2qa7Vxo6680MLkD","norm05.MIB","5","Normality","Morality","Ignorance","Bad",5,"MIB"
"R_2qa7Vxo6680MLkD","vale06.MIB","1","Valence","Morality","Ignorance","Bad",6,"MIB"
"R_2qa7Vxo6680MLkD","norm06.MIB","5","Normality","Morality","Ignorance","Bad",6,"MIB"
"R_2qa7Vxo6680MLkD","vale07.RIB","1","Valence","Rationality","Ignorance","Bad",7,"RIB"
"R_2qa7Vxo6680MLkD","norm07.RIB","3","Normality","Rationality","Ignorance","Bad",7,"RIB"
"R_2qa7Vxo6680MLkD","vale08.MIB","1","Valence","Morality","Ignorance","Bad",8,"MIB"
"R_2qa7Vxo6680MLkD","norm08.MIB","5","Normality","Morality","Ignorance","Bad",8,"MIB"
"R_2qa7Vxo6680MLkD","vale09.RKG","1","Valence","Rationality","Knowledge","Good",9,"RKG"
"R_2qa7Vxo6680MLkD","norm09.RKG","1","Normality","Rationality","Knowledge","Good",9,"RKG"
"R_2qa7Vxo6680MLkD","vale10.RKB","4","Valence","Rationality","Knowledge","Bad",10,"RKB"
"R_2qa7Vxo6680MLkD","norm10.RKB","2","Normality","Rationality","Knowledge","Bad",10,"RKB"
"R_2qa7Vxo6680MLkD","vale11.MKB","1","Valence","Morality","Knowledge","Bad",11,"MKB"
"R_2qa7Vxo6680MLkD","norm11.MKB","4","Normality","Morality","Knowledge","Bad",11,"MKB"
"R_2qa7Vxo6680MLkD","vale12.MIG","6","Valence","Morality","Ignorance","Good",12,"MIG"
"R_2qa7Vxo6680MLkD","norm12.MIG","3","Normality","Morality","Ignorance","Good",12,"MIG"
"R_2qa7Vxo6680MLkD","vale13.MKG","2","Valence","Morality","Knowledge","Good",13,"MKG"
"R_2qa7Vxo6680MLkD","norm13.MKG","6","Normality","Morality","Knowledge","Good",13,"MKG"
"R_2qa7Vxo6680MLkD","vale14.MKG","6","Valence","Morality","Knowledge","Good",14,"MKG"
"R_2qa7Vxo6680MLkD","norm14.MKG","4","Normality","Morality","Knowledge","Good",14,"MKG"
"R_2qa7Vxo6680MLkD","vale15.MKG","2","Valence","Morality","Knowledge","Good",15,"MKG"
"R_2qa7Vxo6680MLkD","norm15.MKG","5","Normality","Morality","Knowledge","Good",15,"MKG"
"R_2qa7Vxo6680MLkD","vale16.MKB","5","Valence","Morality","Knowledge","Bad",16,"MKB"
"R_2qa7Vxo6680MLkD","norm16.MKB","4","Normality","Morality","Knowledge","Bad",NA,"MKB"
"R_3MPzJbnMbd6dhor","vale01.MIG","5","Valence","Morality","Ignorance","Good",1,"MIG"
"R_3MPzJbnMbd6dhor","norm01.MIG","3","Normality","Morality","Ignorance","Good",1,"MIG"
"R_3MPzJbnMbd6dhor","vale02.RIG","5","Valence","Rationality","Ignorance","Good",2,"RIG"
"R_3MPzJbnMbd6dhor","norm02.RIG","5","Normality","Rationality","Ignorance","Good",2,"RIG"
"R_3MPzJbnMbd6dhor","vale03.RIB","1","Valence","Rationality","Ignorance","Bad",3,"RIB"
"R_3MPzJbnMbd6dhor","norm03.RIB","5","Normality","Rationality","Ignorance","Bad",3,"RIB"
"R_3MPzJbnMbd6dhor","vale04.MKG","4","Valence","Morality","Knowledge","Good",4,"MKG"
"R_3MPzJbnMbd6dhor","norm04.MKG","3","Normality","Morality","Knowledge","Good",4,"MKG"
"R_3MPzJbnMbd6dhor","vale05.MKB","2","Valence","Morality","Knowledge","Bad",5,"MKB"
"R_3MPzJbnMbd6dhor","norm05.MKB","2","Normality","Morality","Knowledge","Bad",5,"MKB"
"R_3MPzJbnMbd6dhor","vale06.MKG","4","Valence","Morality","Knowledge","Good",6,"MKG"
"R_3MPzJbnMbd6dhor","norm06.MKG","3","Normality","Morality","Knowledge","Good",6,"MKG"
"R_3MPzJbnMbd6dhor","vale07.MKG","6","Valence","Morality","Knowledge","Good",7,"MKG"
"R_3MPzJbnMbd6dhor","norm07.MKG","5","Normality","Morality","Knowledge","Good",7,"MKG"
"R_3MPzJbnMbd6dhor","vale08.RIG","6","Valence","Rationality","Ignorance","Good",8,"RIG"
"R_3MPzJbnMbd6dhor","norm08.RIG","6","Normality","Rationality","Ignorance","Good",8,"RIG"
"R_3MPzJbnMbd6dhor","vale09.MKB","1","Valence","Morality","Knowledge","Bad",9,"MKB"
"R_3MPzJbnMbd6dhor","norm09.MKB","3","Normality","Morality","Knowledge","Bad",9,"MKB"
"R_3MPzJbnMbd6dhor","vale10.MKB","2","Valence","Morality","Knowledge","Bad",10,"MKB"
"R_3MPzJbnMbd6dhor","norm10.MKB","1","Normality","Morality","Knowledge","Bad",10,"MKB"
"R_3MPzJbnMbd6dhor","vale11.RIB","2","Valence","Rationality","Ignorance","Bad",11,"RIB"
"R_3MPzJbnMbd6dhor","norm11.RIB","4","Normality","Rationality","Ignorance","Bad",11,"RIB"
"R_3MPzJbnMbd6dhor","vale12.MKG","5","Valence","Morality","Knowledge","Good",12,"MKG"
"R_3MPzJbnMbd6dhor","norm12.MKG","5","Normality","Morality","Knowledge","Good",12,"MKG"
"R_3MPzJbnMbd6dhor","vale13.MKB","2","Valence","Morality","Knowledge","Bad",13,"MKB"
"R_3MPzJbnMbd6dhor","norm13.MKB","3","Normality","Morality","Knowledge","Bad",13,"MKB"
"R_3MPzJbnMbd6dhor","vale14.MKB","2","Valence","Morality","Knowledge","Bad",14,"MKB"
"R_3MPzJbnMbd6dhor","norm14.MKB","2","Normality","Morality","Knowledge","Bad",14,"MKB"
"R_3MPzJbnMbd6dhor","vale15.MKB","2","Valence","Morality","Knowledge","Bad",15,"MKB"
"R_3MPzJbnMbd6dhor","norm15.MKB","3","Normality","Morality","Knowledge","Bad",15,"MKB"
"R_3MPzJbnMbd6dhor","vale16.MIB","2","Valence","Morality","Ignorance","Bad",16,"MIB"
"R_3MPzJbnMbd6dhor","norm16.MIB","2","Normality","Morality","Ignorance","Bad",NA,"MIB"
"R_1FbwoF24Wy7qq0N","vale01.MKG","6","Valence","Morality","Knowledge","Good",1,"MKG"
"R_1FbwoF24Wy7qq0N","norm01.MKG","2","Normality","Morality","Knowledge","Good",1,"MKG"
"R_1FbwoF24Wy7qq0N","vale02.MKG","6","Valence","Morality","Knowledge","Good",2,"MKG"
"R_1FbwoF24Wy7qq0N","norm02.MKG","6","Normality","Morality","Knowledge","Good",2,"MKG"
"R_1FbwoF24Wy7qq0N","vale03.MIB","1","Valence","Morality","Ignorance","Bad",3,"MIB"
"R_1FbwoF24Wy7qq0N","norm03.MIB","1","Normality","Morality","Ignorance","Bad",3,"MIB"
"R_1FbwoF24Wy7qq0N","vale04.RIG","6","Valence","Rationality","Ignorance","Good",4,"RIG"
"R_1FbwoF24Wy7qq0N","norm04.RIG","2","Normality","Rationality","Ignorance","Good",4,"RIG"
"R_1FbwoF24Wy7qq0N","vale05.MKB","2","Valence","Morality","Knowledge","Bad",5,"MKB"
"R_1FbwoF24Wy7qq0N","norm05.MKB","2","Normality","Morality","Knowledge","Bad",5,"MKB"
"R_1FbwoF24Wy7qq0N","vale06.MIG","4","Valence","Morality","Ignorance","Good",6,"MIG"
"R_1FbwoF24Wy7qq0N","norm06.MIG","4","Normality","Morality","Ignorance","Good",6,"MIG"
"R_1FbwoF24Wy7qq0N","vale07.MKG","6","Valence","Morality","Knowledge","Good",7,"MKG"
"R_1FbwoF24Wy7qq0N","norm07.MKG","2","Normality","Morality","Knowledge","Good",7,"MKG"
"R_1FbwoF24Wy7qq0N","vale08.RIB","3","Valence","Rationality","Ignorance","Bad",8,"RIB"
"R_1FbwoF24Wy7qq0N","norm08.RIB","2","Normality","Rationality","Ignorance","Bad",8,"RIB"
"R_1FbwoF24Wy7qq0N","vale09.MKG","6","Valence","Morality","Knowledge","Good",9,"MKG"
"R_1FbwoF24Wy7qq0N","norm09.MKG","4","Normality","Morality","Knowledge","Good",9,"MKG"
"R_1FbwoF24Wy7qq0N","vale10.RIG","6","Valence","Rationality","Ignorance","Good",10,"RIG"
"R_1FbwoF24Wy7qq0N","norm10.RIG","1","Normality","Rationality","Ignorance","Good",10,"RIG"
"R_1FbwoF24Wy7qq0N","vale11.RKB","3","Valence","Rationality","Knowledge","Bad",11,"RKB"
"R_1FbwoF24Wy7qq0N","norm11.RKB","5","Normality","Rationality","Knowledge","Bad",11,"RKB"
"R_1FbwoF24Wy7qq0N","vale12.RKG","6","Valence","Rationality","Knowledge","Good",12,"RKG"
"R_1FbwoF24Wy7qq0N","norm12.RKG","5","Normality","Rationality","Knowledge","Good",12,"RKG"
"R_1FbwoF24Wy7qq0N","vale13.MIB","2","Valence","Morality","Ignorance","Bad",13,"MIB"
"R_1FbwoF24Wy7qq0N","norm13.MIB","2","Normality","Morality","Ignorance","Bad",13,"MIB"
"R_1FbwoF24Wy7qq0N","vale14.RKB","3","Valence","Rationality","Knowledge","Bad",14,"RKB"
"R_1FbwoF24Wy7qq0N","norm14.RKB","4","Normality","Rationality","Knowledge","Bad",14,"RKB"
"R_1FbwoF24Wy7qq0N","vale15.MIB","3","Valence","Morality","Ignorance","Bad",15,"MIB"
"R_1FbwoF24Wy7qq0N","norm15.MIB","4","Normality","Morality","Ignorance","Bad",15,"MIB"
"R_1FbwoF24Wy7qq0N","vale16.RKB","1","Valence","Rationality","Knowledge","Bad",16,"RKB"
"R_1FbwoF24Wy7qq0N","norm16.RKB","1","Normality","Rationality","Knowledge","Bad",NA,"RKB"
"R_3JLdTdlts3cEGI4","vale01.RIG","7","Valence","Rationality","Ignorance","Good",1,"RIG"
"R_3JLdTdlts3cEGI4","norm01.RIG","1","Normality","Rationality","Ignorance","Good",1,"RIG"
"R_3JLdTdlts3cEGI4","vale02.RIG","7","Valence","Rationality","Ignorance","Good",2,"RIG"
"R_3JLdTdlts3cEGI4","norm02.RIG","1","Normality","Rationality","Ignorance","Good",2,"RIG"
"R_3JLdTdlts3cEGI4","vale03.RIB","1","Valence","Rationality","Ignorance","Bad",3,"RIB"
"R_3JLdTdlts3cEGI4","norm03.RIB","7","Normality","Rationality","Ignorance","Bad",3,"RIB"
"R_3JLdTdlts3cEGI4","vale04.RKB","1","Valence","Rationality","Knowledge","Bad",4,"RKB"
"R_3JLdTdlts3cEGI4","norm04.RKB","7","Normality","Rationality","Knowledge","Bad",4,"RKB"
"R_3JLdTdlts3cEGI4","vale05.MKG","7","Valence","Morality","Knowledge","Good",5,"MKG"
"R_3JLdTdlts3cEGI4","norm05.MKG","1","Normality","Morality","Knowledge","Good",5,"MKG"
"R_3JLdTdlts3cEGI4","vale06.RKG","7","Valence","Rationality","Knowledge","Good",6,"RKG"
"R_3JLdTdlts3cEGI4","norm06.RKG","1","Normality","Rationality","Knowledge","Good",6,"RKG"
"R_3JLdTdlts3cEGI4","vale07.RKB","1","Valence","Rationality","Knowledge","Bad",7,"RKB"
"R_3JLdTdlts3cEGI4","norm07.RKB","7","Normality","Rationality","Knowledge","Bad",7,"RKB"
"R_3JLdTdlts3cEGI4","vale08.MKB","1","Valence","Morality","Knowledge","Bad",8,"MKB"
"R_3JLdTdlts3cEGI4","norm08.MKB","1","Normality","Morality","Knowledge","Bad",8,"MKB"
"R_3JLdTdlts3cEGI4","vale09.RIB","1","Valence","Rationality","Ignorance","Bad",9,"RIB"
"R_3JLdTdlts3cEGI4","norm09.RIB","7","Normality","Rationality","Ignorance","Bad",9,"RIB"
"R_3JLdTdlts3cEGI4","vale10.RIG","7","Valence","Rationality","Ignorance","Good",10,"RIG"
"R_3JLdTdlts3cEGI4","norm10.RIG","1","Normality","Rationality","Ignorance","Good",10,"RIG"
"R_3JLdTdlts3cEGI4","vale11.RIG","7","Valence","Rationality","Ignorance","Good",11,"RIG"
"R_3JLdTdlts3cEGI4","norm11.RIG","1","Normality","Rationality","Ignorance","Good",11,"RIG"
"R_3JLdTdlts3cEGI4","vale12.MKG","7","Valence","Morality","Knowledge","Good",12,"MKG"
"R_3JLdTdlts3cEGI4","norm12.MKG","1","Normality","Morality","Knowledge","Good",12,"MKG"
"R_3JLdTdlts3cEGI4","vale13.RIG","7","Valence","Rationality","Ignorance","Good",13,"RIG"
"R_3JLdTdlts3cEGI4","norm13.RIG","1","Normality","Rationality","Ignorance","Good",13,"RIG"
"R_3JLdTdlts3cEGI4","vale14.MIG","7","Valence","Morality","Ignorance","Good",14,"MIG"
"R_3JLdTdlts3cEGI4","norm14.MIG","1","Normality","Morality","Ignorance","Good",14,"MIG"
"R_3JLdTdlts3cEGI4","vale15.RKB","1","Valence","Rationality","Knowledge","Bad",15,"RKB"
"R_3JLdTdlts3cEGI4","norm15.RKB","7","Normality","Rationality","Knowledge","Bad",15,"RKB"
"R_3JLdTdlts3cEGI4","vale16.RKB","1","Valence","Rationality","Knowledge","Bad",16,"RKB"
"R_3JLdTdlts3cEGI4","norm16.RKB","1","Normality","Rationality","Knowledge","Bad",NA,"RKB"
"R_BsS03oicPwKGWWd","vale01.RIB","1","Valence","Rationality","Ignorance","Bad",1,"RIB"
"R_BsS03oicPwKGWWd","norm01.RIB","3","Normality","Rationality","Ignorance","Bad",1,"RIB"
"R_BsS03oicPwKGWWd","vale02.RKB","1","Valence","Rationality","Knowledge","Bad",2,"RKB"
"R_BsS03oicPwKGWWd","norm02.RKB","1","Normality","Rationality","Knowledge","Bad",2,"RKB"
"R_BsS03oicPwKGWWd","vale03.MKG","5","Valence","Morality","Knowledge","Good",3,"MKG"
"R_BsS03oicPwKGWWd","norm03.MKG","5","Normality","Morality","Knowledge","Good",3,"MKG"
"R_BsS03oicPwKGWWd","vale04.MIG","1","Valence","Morality","Ignorance","Good",4,"MIG"
