"ResponseId","condCod","responses","question","norm","knowledge","outcome","scenario","condition"
"R_32XWlrWbzgmAn4Z","norm11.MIG","6","Normality","Morality","Ignorance","Normal",11,"MIG"
"R_32XWlrWbzgmAn4Z","vale12.MIG","4","Valence","Morality","Ignorance","Normal",12,"MIG"
"R_32XWlrWbzgmAn4Z","norm12.MIG","3","Normality","Morality","Ignorance","Normal",12,"MIG"
"R_32XWlrWbzgmAn4Z","vale13.RIG","4","Valence","Rationality","Ignorance","Normal",13,"RIG"
"R_32XWlrWbzgmAn4Z","norm13.RIG","4","Normality","Rationality","Ignorance","Normal",13,"RIG"
"R_32XWlrWbzgmAn4Z","vale14.RKG","4","Valence","Rationality","Knowledge","Normal",14,"RKG"
"R_32XWlrWbzgmAn4Z","norm14.RKG","6","Normality","Rationality","Knowledge","Normal",14,"RKG"
"R_32XWlrWbzgmAn4Z","vale15.MKG","4","Valence","Morality","Knowledge","Normal",15,"MKG"
"R_32XWlrWbzgmAn4Z","norm15.MKG","4","Normality","Morality","Knowledge","Normal",15,"MKG"
"R_32XWlrWbzgmAn4Z","vale16.MKB","6","Valence","Morality","Knowledge","Abnormal",16,"MKB"
"R_32XWlrWbzgmAn4Z","norm16.MKB","2","Normality","Morality","Knowledge","Abnormal",16,"MKB"
"R_aaAhznWKny1Icc9","vale1.RKB","3","Valence","Rationality","Knowledge","Abnormal",1,"RKB"
"R_aaAhznWKny1Icc9","norm1.RKB","3","Normality","Rationality","Knowledge","Abnormal",1,"RKB"
"R_aaAhznWKny1Icc9","vale2.RKG","3","Valence","Rationality","Knowledge","Normal",2,"RKG"
"R_aaAhznWKny1Icc9","norm2.RKG","3","Normality","Rationality","Knowledge","Normal",2,"RKG"
"R_aaAhznWKny1Icc9","vale3.MKG","3","Valence","Morality","Knowledge","Normal",3,"MKG"
"R_aaAhznWKny1Icc9","norm3.MKG","3","Normality","Morality","Knowledge","Normal",3,"MKG"
"R_aaAhznWKny1Icc9","vale4.MIG","3","Valence","Morality","Ignorance","Normal",4,"MIG"
"R_aaAhznWKny1Icc9","norm4.MIG","3","Normality","Morality","Ignorance","Normal",4,"MIG"
"R_aaAhznWKny1Icc9","vale5.MIB","4","Valence","Morality","Ignorance","Abnormal",5,"MIB"
"R_aaAhznWKny1Icc9","norm5.MIB","2","Normality","Morality","Ignorance","Abnormal",5,"MIB"
"R_aaAhznWKny1Icc9","vale6.MKG","4","Valence","Morality","Knowledge","Normal",6,"MKG"
"R_aaAhznWKny1Icc9","norm6.MKG","3","Normality","Morality","Knowledge","Normal",6,"MKG"
"R_aaAhznWKny1Icc9","vale7.RIG","3","Valence","Rationality","Ignorance","Normal",7,"RIG"
"R_aaAhznWKny1Icc9","norm7.RIG","3","Normality","Rationality","Ignorance","Normal",7,"RIG"
"R_aaAhznWKny1Icc9","vale8.RIB","4","Valence","Rationality","Ignorance","Abnormal",8,"RIB"
"R_aaAhznWKny1Icc9","norm8.RIB","3","Normality","Rationality","Ignorance","Abnormal",8,"RIB"
"R_aaAhznWKny1Icc9","vale9.RIB","2","Valence","Rationality","Ignorance","Abnormal",9,"RIB"
"R_aaAhznWKny1Icc9","norm9.RIB","2","Normality","Rationality","Ignorance","Abnormal",9,"RIB"
"R_aaAhznWKny1Icc9","vale10.RIB","3","Valence","Rationality","Ignorance","Abnormal",10,"RIB"
"R_aaAhznWKny1Icc9","norm10.RIB","2","Normality","Rationality","Ignorance","Abnormal",10,"RIB"
"R_aaAhznWKny1Icc9","vale11.RKB","3","Valence","Rationality","Knowledge","Abnormal",11,"RKB"
"R_aaAhznWKny1Icc9","norm11.RKB","3","Normality","Rationality","Knowledge","Abnormal",11,"RKB"
"R_aaAhznWKny1Icc9","vale12.RIB","4","Valence","Rationality","Ignorance","Abnormal",12,"RIB"
"R_aaAhznWKny1Icc9","norm12.RIB","3","Normality","Rationality","Ignorance","Abnormal",12,"RIB"
"R_aaAhznWKny1Icc9","vale13.MIG","3","Valence","Morality","Ignorance","Normal",13,"MIG"
"R_aaAhznWKny1Icc9","norm13.MIG","3","Normality","Morality","Ignorance","Normal",13,"MIG"
"R_aaAhznWKny1Icc9","vale14.RKG","4","Valence","Rationality","Knowledge","Normal",14,"RKG"
"R_aaAhznWKny1Icc9","norm14.RKG","3","Normality","Rationality","Knowledge","Normal",14,"RKG"
"R_aaAhznWKny1Icc9","vale15.RIB","4","Valence","Rationality","Ignorance","Abnormal",15,"RIB"
"R_aaAhznWKny1Icc9","norm15.RIB","3","Normality","Rationality","Ignorance","Abnormal",15,"RIB"
"R_aaAhznWKny1Icc9","vale16.MKG","5","Valence","Morality","Knowledge","Normal",16,"MKG"
"R_aaAhznWKny1Icc9","norm16.MKG","3","Normality","Morality","Knowledge","Normal",16,"MKG"
"R_2ANf16AYEusx5nW","vale1.RIB","3","Valence","Rationality","Ignorance","Abnormal",1,"RIB"
"R_2ANf16AYEusx5nW","norm1.RIB","1","Normality","Rationality","Ignorance","Abnormal",1,"RIB"
"R_2ANf16AYEusx5nW","vale2.RIB","1","Valence","Rationality","Ignorance","Abnormal",2,"RIB"
"R_2ANf16AYEusx5nW","norm2.RIB","1","Normality","Rationality","Ignorance","Abnormal",2,"RIB"
"R_2ANf16AYEusx5nW","vale3.RKB","1","Valence","Rationality","Knowledge","Abnormal",3,"RKB"
"R_2ANf16AYEusx5nW","norm3.RKB","1","Normality","Rationality","Knowledge","Abnormal",3,"RKB"
"R_2ANf16AYEusx5nW","vale4.RKG","2","Valence","Rationality","Knowledge","Normal",4,"RKG"
"R_2ANf16AYEusx5nW","norm4.RKG","2","Normality","Rationality","Knowledge","Normal",4,"RKG"
"R_2ANf16AYEusx5nW","vale5.MIG","4","Valence","Morality","Ignorance","Normal",5,"MIG"
"R_2ANf16AYEusx5nW","norm5.MIG","4","Normality","Morality","Ignorance","Normal",5,"MIG"
"R_2ANf16AYEusx5nW","vale6.RIG","4","Valence","Rationality","Ignorance","Normal",6,"RIG"
"R_2ANf16AYEusx5nW","norm6.RIG","1","Normality","Rationality","Ignorance","Normal",6,"RIG"
"R_2ANf16AYEusx5nW","vale7.MIG","1","Valence","Morality","Ignorance","Normal",7,"MIG"
"R_2ANf16AYEusx5nW","norm7.MIG","1","Normality","Morality","Ignorance","Normal",7,"MIG"
"R_2ANf16AYEusx5nW","vale8.RIG","3","Valence","Rationality","Ignorance","Normal",8,"RIG"
"R_2ANf16AYEusx5nW","norm8.RIG","4","Normality","Rationality","Ignorance","Normal",8,"RIG"
"R_2ANf16AYEusx5nW","vale9.MIG","1","Valence","Morality","Ignorance","Normal",9,"MIG"
"R_2ANf16AYEusx5nW","norm9.MIG","1","Normality","Morality","Ignorance","Normal",9,"MIG"
"R_2ANf16AYEusx5nW","vale10.MIG","4","Valence","Morality","Ignorance","Normal",10,"MIG"
"R_2ANf16AYEusx5nW","norm10.MIG","4","Normality","Morality","Ignorance","Normal",10,"MIG"
"R_2ANf16AYEusx5nW","vale11.MIG","4","Valence","Morality","Ignorance","Normal",11,"MIG"
"R_2ANf16AYEusx5nW","norm11.MIG","4","Normality","Morality","Ignorance","Normal",11,"MIG"
"R_2ANf16AYEusx5nW","vale12.MKG","4","Valence","Morality","Knowledge","Normal",12,"MKG"
"R_2ANf16AYEusx5nW","norm12.MKG","3","Normality","Morality","Knowledge","Normal",12,"MKG"
"R_2ANf16AYEusx5nW","vale13.RIG","3","Valence","Rationality","Ignorance","Normal",13,"RIG"
"R_2ANf16AYEusx5nW","norm13.RIG","3","Normality","Rationality","Ignorance","Normal",13,"RIG"
"R_2ANf16AYEusx5nW","vale14.MIG","4","Valence","Morality","Ignorance","Normal",14,"MIG"
"R_2ANf16AYEusx5nW","norm14.MIG","2","Normality","Morality","Ignorance","Normal",14,"MIG"
"R_2ANf16AYEusx5nW","vale15.MKB","1","Valence","Morality","Knowledge","Abnormal",15,"MKB"
"R_2ANf16AYEusx5nW","norm15.MKB","1","Normality","Morality","Knowledge","Abnormal",15,"MKB"
"R_2ANf16AYEusx5nW","vale16.RIG","7","Valence","Rationality","Ignorance","Normal",16,"RIG"
"R_2ANf16AYEusx5nW","norm16.RIG","3","Normality","Rationality","Ignorance","Normal",16,"RIG"
"R_1jOnw7dAo3htFjs","vale1.RIB","5","Valence","Rationality","Ignorance","Abnormal",1,"RIB"
"R_1jOnw7dAo3htFjs","norm1.RIB","3","Normality","Rationality","Ignorance","Abnormal",1,"RIB"
"R_1jOnw7dAo3htFjs","vale2.RIB","3","Valence","Rationality","Ignorance","Abnormal",2,"RIB"
"R_1jOnw7dAo3htFjs","norm2.RIB","3","Normality","Rationality","Ignorance","Abnormal",2,"RIB"
"R_1jOnw7dAo3htFjs","vale3.RIB","3","Valence","Rationality","Ignorance","Abnormal",3,"RIB"
"R_1jOnw7dAo3htFjs","norm3.RIB","2","Normality","Rationality","Ignorance","Abnormal",3,"RIB"
"R_1jOnw7dAo3htFjs","vale4.MKB","3","Valence","Morality","Knowledge","Abnormal",4,"MKB"
"R_1jOnw7dAo3htFjs","norm4.MKB","3","Normality","Morality","Knowledge","Abnormal",4,"MKB"
"R_1jOnw7dAo3htFjs","vale5.RIB","4","Valence","Rationality","Ignorance","Abnormal",5,"RIB"
"R_1jOnw7dAo3htFjs","norm5.RIB","5","Normality","Rationality","Ignorance","Abnormal",5,"RIB"
"R_1jOnw7dAo3htFjs","vale6.MKG","4","Valence","Morality","Knowledge","Normal",6,"MKG"
"R_1jOnw7dAo3htFjs","norm6.MKG","4","Normality","Morality","Knowledge","Normal",6,"MKG"
"R_1jOnw7dAo3htFjs","vale7.RKG","2","Valence","Rationality","Knowledge","Normal",7,"RKG"
"R_1jOnw7dAo3htFjs","norm7.RKG.1","5","Normality","Rationality","Knowledge","Normal",7,"RKG"
"R_1jOnw7dAo3htFjs","vale8.MKB","2","Valence","Morality","Knowledge","Abnormal",8,"MKB"
"R_1jOnw7dAo3htFjs","norm8.MKB","3","Normality","Morality","Knowledge","Abnormal",8,"MKB"
"R_1jOnw7dAo3htFjs","vale9.MIB","3","Valence","Morality","Ignorance","Abnormal",9,"MIB"
"R_1jOnw7dAo3htFjs","norm9.MIB","3","Normality","Morality","Ignorance","Abnormal",9,"MIB"
"R_1jOnw7dAo3htFjs","vale10.RKG","4","Valence","Rationality","Knowledge","Normal",10,"RKG"
"R_1jOnw7dAo3htFjs","norm10.RKG","5","Normality","Rationality","Knowledge","Normal",10,"RKG"
"R_1jOnw7dAo3htFjs","vale11.RIG","5","Valence","Rationality","Ignorance","Normal",11,"RIG"
"R_1jOnw7dAo3htFjs","norm11.RIG","5","Normality","Rationality","Ignorance","Normal",11,"RIG"
"R_1jOnw7dAo3htFjs","vale12.RIB","4","Valence","Rationality","Ignorance","Abnormal",12,"RIB"
"R_1jOnw7dAo3htFjs","norm12.RIB","1","Normality","Rationality","Ignorance","Abnormal",12,"RIB"
"R_1jOnw7dAo3htFjs","vale13.RKB","5","Valence","Rationality","Knowledge","Abnormal",13,"RKB"
"R_1jOnw7dAo3htFjs","norm13.RKB","2","Normality","Rationality","Knowledge","Abnormal",13,"RKB"
"R_1jOnw7dAo3htFjs","vale14.MIB","1","Valence","Morality","Ignorance","Abnormal",14,"MIB"
"R_1jOnw7dAo3htFjs","norm14.MIB","1","Normality","Morality","Ignorance","Abnormal",14,"MIB"
"R_1jOnw7dAo3htFjs","vale15.MKG","4","Valence","Morality","Knowledge","Normal",15,"MKG"
"R_1jOnw7dAo3htFjs","norm15.MKG","5","Normality","Morality","Knowledge","Normal",15,"MKG"
"R_1jOnw7dAo3htFjs","vale16.MKB","3","Valence","Morality","Knowledge","Abnormal",16,"MKB"
"R_1jOnw7dAo3htFjs","norm16.MKB","1","Normality","Morality","Knowledge","Abnormal",16,"MKB"
"R_2fBXsEAHRfrSgqp","vale1.MKB","4","Valence","Morality","Knowledge","Abnormal",1,"MKB"
"R_2fBXsEAHRfrSgqp","norm1.MKB","3","Normality","Morality","Knowledge","Abnormal",1,"MKB"
"R_2fBXsEAHRfrSgqp","vale2.RIG","3","Valence","Rationality","Ignorance","Normal",2,"RIG"
"R_2fBXsEAHRfrSgqp","norm2.RIG","6","Normality","Rationality","Ignorance","Normal",2,"RIG"
"R_2fBXsEAHRfrSgqp","vale3.MIB","3","Valence","Morality","Ignorance","Abnormal",3,"MIB"
"R_2fBXsEAHRfrSgqp","norm3.MIB","4","Normality","Morality","Ignorance","Abnormal",3,"MIB"
"R_2fBXsEAHRfrSgqp","vale4.RIB","2","Valence","Rationality","Ignorance","Abnormal",4,"RIB"
"R_2fBXsEAHRfrSgqp","norm4.RIB","2","Normality","Rationality","Ignorance","Abnormal",4,"RIB"
"R_2fBXsEAHRfrSgqp","vale5.MIB","3","Valence","Morality","Ignorance","Abnormal",5,"MIB"
"R_2fBXsEAHRfrSgqp","norm5.MIB","2","Normality","Morality","Ignorance","Abnormal",5,"MIB"
"R_2fBXsEAHRfrSgqp","vale6.RIB","2","Valence","Rationality","Ignorance","Abnormal",6,"RIB"
"R_2fBXsEAHRfrSgqp","norm6.RIB","4","Normality","Rationality","Ignorance","Abnormal",6,"RIB"
"R_2fBXsEAHRfrSgqp","vale7.RKB","2","Valence","Rationality","Knowledge","Abnormal",7,"RKB"
"R_2fBXsEAHRfrSgqp","norm7.RKG","1","Normality","Rationality","Knowledge","Normal",7,"RKG"
"R_2fBXsEAHRfrSgqp","vale8.MIB","4","Valence","Morality","Ignorance","Abnormal",8,"MIB"
"R_2fBXsEAHRfrSgqp","norm8.MIB","5","Normality","Morality","Ignorance","Abnormal",8,"MIB"
"R_2fBXsEAHRfrSgqp","vale9.MIG","4","Valence","Morality","Ignorance","Normal",9,"MIG"
"R_2fBXsEAHRfrSgqp","norm9.MIG","2","Normality","Morality","Ignorance","Normal",9,"MIG"
"R_2fBXsEAHRfrSgqp","vale10.RKG","1","Valence","Rationality","Knowledge","Normal",10,"RKG"
"R_2fBXsEAHRfrSgqp","norm10.RKG","5","Normality","Rationality","Knowledge","Normal",10,"RKG"
"R_2fBXsEAHRfrSgqp","vale11.MKG","4","Valence","Morality","Knowledge","Normal",11,"MKG"
"R_2fBXsEAHRfrSgqp","norm11.MKG","3","Normality","Morality","Knowledge","Normal",11,"MKG"
"R_2fBXsEAHRfrSgqp","vale12.MIB","4","Valence","Morality","Ignorance","Abnormal",12,"MIB"
"R_2fBXsEAHRfrSgqp","norm12.MIB","1","Normality","Morality","Ignorance","Abnormal",12,"MIB"
"R_2fBXsEAHRfrSgqp","vale13.RKB","4","Valence","Rationality","Knowledge","Abnormal",13,"RKB"
"R_2fBXsEAHRfrSgqp","norm13.RKB","1","Normality","Rationality","Knowledge","Abnormal",13,"RKB"
"R_2fBXsEAHRfrSgqp","vale14.MKG","3","Valence","Morality","Knowledge","Normal",14,"MKG"
"R_2fBXsEAHRfrSgqp","norm14.MKG","2","Normality","Morality","Knowledge","Normal",14,"MKG"
"R_2fBXsEAHRfrSgqp","vale15.MKG","4","Valence","Morality","Knowledge","Normal",15,"MKG"
"R_2fBXsEAHRfrSgqp","norm15.MKG","4","Normality","Morality","Knowledge","Normal",15,"MKG"
"R_2fBXsEAHRfrSgqp","vale16.RKG","5","Valence","Rationality","Knowledge","Normal",16,"RKG"
"R_2fBXsEAHRfrSgqp","norm16.RKG","3","Normality","Rationality","Knowledge","Normal",16,"RKG"
"R_2azxombVT3Um4IB","vale1.MIB","3","Valence","Morality","Ignorance","Abnormal",1,"MIB"
"R_2azxombVT3Um4IB","norm1.MIB","1","Normality","Morality","Ignorance","Abnormal",1,"MIB"
"R_2azxombVT3Um4IB","vale2.RKG","4","Valence","Rationality","Knowledge","Normal",2,"RKG"
"R_2azxombVT3Um4IB","norm2.RKG","3","Normality","Rationality","Knowledge","Normal",2,"RKG"
"R_2azxombVT3Um4IB","vale3.MIB","3","Valence","Morality","Ignorance","Abnormal",3,"MIB"
"R_2azxombVT3Um4IB","norm3.MIB","1","Normality","Morality","Ignorance","Abnormal",3,"MIB"
"R_2azxombVT3Um4IB","vale4.MIG","1","Valence","Morality","Ignorance","Normal",4,"MIG"
"R_2azxombVT3Um4IB","norm4.MIG","2","Normality","Morality","Ignorance","Normal",4,"MIG"
"R_2azxombVT3Um4IB","vale5.MIB","4","Valence","Morality","Ignorance","Abnormal",5,"MIB"
"R_2azxombVT3Um4IB","norm5.MIB","1","Normality","Morality","Ignorance","Abnormal",5,"MIB"
"R_2azxombVT3Um4IB","vale6.RIB","2","Valence","Rationality","Ignorance","Abnormal",6,"RIB"
"R_2azxombVT3Um4IB","norm6.RIB","1","Normality","Rationality","Ignorance","Abnormal",6,"RIB"
"R_2azxombVT3Um4IB","vale7.MKB","1","Valence","Morality","Knowledge","Abnormal",7,"MKB"
"R_2azxombVT3Um4IB","norm7.MKB","1","Normality","Morality","Knowledge","Abnormal",7,"MKB"
"R_2azxombVT3Um4IB","vale8.MKB","1","Valence","Morality","Knowledge","Abnormal",8,"MKB"
"R_2azxombVT3Um4IB","norm8.MKB","1","Normality","Morality","Knowledge","Abnormal",8,"MKB"
"R_2azxombVT3Um4IB","vale9.MKB","2","Valence","Morality","Knowledge","Abnormal",9,"MKB"
"R_2azxombVT3Um4IB","norm9.MKB","1","Normality","Morality","Knowledge","Abnormal",9,"MKB"
"R_2azxombVT3Um4IB","vale10.MIG","3","Valence","Morality","Ignorance","Normal",10,"MIG"
"R_2azxombVT3Um4IB","norm10.MIG","3","Normality","Morality","Ignorance","Normal",10,"MIG"
"R_2azxombVT3Um4IB","vale11.MKB","2","Valence","Morality","Knowledge","Abnormal",11,"MKB"
"R_2azxombVT3Um4IB","norm11.MKB","1","Normality","Morality","Knowledge","Abnormal",11,"MKB"
"R_2azxombVT3Um4IB","vale12.RIG","4","Valence","Rationality","Ignorance","Normal",12,"RIG"
"R_2azxombVT3Um4IB","norm12.RIG","3","Normality","Rationality","Ignorance","Normal",12,"RIG"
"R_2azxombVT3Um4IB","vale13.RIB","6","Valence","Rationality","Ignorance","Abnormal",13,"RIB"
"R_2azxombVT3Um4IB","norm13.RIB","1","Normality","Rationality","Ignorance","Abnormal",13,"RIB"
"R_2azxombVT3Um4IB","vale14.RKB","3","Valence","Rationality","Knowledge","Abnormal",14,"RKB"
"R_2azxombVT3Um4IB","norm14.RKB","1","Normality","Rationality","Knowledge","Abnormal",14,"RKB"
"R_2azxombVT3Um4IB","vale15.MKG","4","Valence","Morality","Knowledge","Normal",15,"MKG"
"R_2azxombVT3Um4IB","norm15.MKG","3","Normality","Morality","Knowledge","Normal",15,"MKG"
"R_2azxombVT3Um4IB","vale16.RKB","3","Valence","Rationality","Knowledge","Abnormal",16,"RKB"
"R_2azxombVT3Um4IB","norm16.RKB","4","Normality","Rationality","Knowledge","Abnormal",16,"RKB"
"R_V4HWsyziEHDtOXn","vale1.RIB","4","Valence","Rationality","Ignorance","Abnormal",1,"RIB"
"R_V4HWsyziEHDtOXn","norm1.RIB","1","Normality","Rationality","Ignorance","Abnormal",1,"RIB"
"R_V4HWsyziEHDtOXn","vale2.MIB","1","Valence","Morality","Ignorance","Abnormal",2,"MIB"
"R_V4HWsyziEHDtOXn","norm2.MIB","1","Normality","Morality","Ignorance","Abnormal",2,"MIB"
"R_V4HWsyziEHDtOXn","vale3.RIG","1","Valence","Rationality","Ignorance","Normal",3,"RIG"
"R_V4HWsyziEHDtOXn","norm3.RIG","6","Normality","Rationality","Ignorance","Normal",3,"RIG"
"R_V4HWsyziEHDtOXn","vale4.MKB","1","Valence","Morality","Knowledge","Abnormal",4,"MKB"
"R_V4HWsyziEHDtOXn","norm4.MKB","1","Normality","Morality","Knowledge","Abnormal",4,"MKB"
"R_V4HWsyziEHDtOXn","vale5.MKB","6","Valence","Morality","Knowledge","Abnormal",5,"MKB"
"R_V4HWsyziEHDtOXn","norm5.MKB","1","Normality","Morality","Knowledge","Abnormal",5,"MKB"
"R_V4HWsyziEHDtOXn","vale6.MKG","1","Valence","Morality","Knowledge","Normal",6,"MKG"
"R_V4HWsyziEHDtOXn","norm6.MKG","1","Normality","Morality","Knowledge","Normal",6,"MKG"
"R_V4HWsyziEHDtOXn","vale7.RIB","1","Valence","Rationality","Ignorance","Abnormal",7,"RIB"
"R_V4HWsyziEHDtOXn","norm7.RIB","1","Normality","Rationality","Ignorance","Abnormal",7,"RIB"
"R_V4HWsyziEHDtOXn","vale8.MKB","1","Valence","Morality","Knowledge","Abnormal",8,"MKB"
"R_V4HWsyziEHDtOXn","norm8.MKB","1","Normality","Morality","Knowledge","Abnormal",8,"MKB"
"R_V4HWsyziEHDtOXn","vale9.RIG","7","Valence","Rationality","Ignorance","Normal",9,"RIG"
"R_V4HWsyziEHDtOXn","norm9.RIG","1","Normality","Rationality","Ignorance","Normal",9,"RIG"
"R_V4HWsyziEHDtOXn","vale10.RKB","4","Valence","Rationality","Knowledge","Abnormal",10,"RKB"
"R_V4HWsyziEHDtOXn","norm10.RKB","1","Normality","Rationality","Knowledge","Abnormal",10,"RKB"
"R_V4HWsyziEHDtOXn","vale11.MKG","4","Valence","Morality","Knowledge","Normal",11,"MKG"
"R_V4HWsyziEHDtOXn","norm11.MKG","1","Normality","Morality","Knowledge","Normal",11,"MKG"
"R_V4HWsyziEHDtOXn","vale12.RKG","4","Valence","Rationality","Knowledge","Normal",12,"RKG"
"R_V4HWsyziEHDtOXn","norm12.RKG","4","Normality","Rationality","Knowledge","Normal",12,"RKG"
"R_V4HWsyziEHDtOXn","vale13.RIB","7","Valence","Rationality","Ignorance","Abnormal",13,"RIB"
"R_V4HWsyziEHDtOXn","norm13.RIB","1","Normality","Rationality","Ignorance","Abnormal",13,"RIB"
"R_V4HWsyziEHDtOXn","vale14.RIG","6","Valence","Rationality","Ignorance","Normal",14,"RIG"
"R_V4HWsyziEHDtOXn","norm14.RIG","2","Normality","Rationality","Ignorance","Normal",14,"RIG"
"R_V4HWsyziEHDtOXn","vale15.RIG","2","Valence","Rationality","Ignorance","Normal",15,"RIG"
"R_V4HWsyziEHDtOXn","norm15.RIG","1","Normality","Rationality","Ignorance","Normal",15,"RIG"
"R_V4HWsyziEHDtOXn","vale16.RKB","1","Valence","Rationality","Knowledge","Abnormal",16,"RKB"
"R_V4HWsyziEHDtOXn","norm16.RKB","1","Normality","Rationality","Knowledge","Abnormal",16,"RKB"
"R_3svIp8BuZnfsYDD","vale1.MKB","4","Valence","Morality","Knowledge","Abnormal",1,"MKB"
"R_3svIp8BuZnfsYDD","norm1.MKB","2","Normality","Morality","Knowledge","Abnormal",1,"MKB"
"R_3svIp8BuZnfsYDD","vale2.RIG","3","Valence","Rationality","Ignorance","Normal",2,"RIG"
"R_3svIp8BuZnfsYDD","norm2.RIG","3","Normality","Rationality","Ignorance","Normal",2,"RIG"
"R_3svIp8BuZnfsYDD","vale3.MKB","3","Valence","Morality","Knowledge","Abnormal",3,"MKB"
"R_3svIp8BuZnfsYDD","norm3.MKB","2","Normality","Morality","Knowledge","Abnormal",3,"MKB"
"R_3svIp8BuZnfsYDD","vale4.MIG","1","Valence","Morality","Ignorance","Normal",4,"MIG"
"R_3svIp8BuZnfsYDD","norm4.MIG","1","Normality","Morality","Ignorance","Normal",4,"MIG"
"R_3svIp8BuZnfsYDD","vale5.MKG","4","Valence","Morality","Knowledge","Normal",5,"MKG"
"R_3svIp8BuZnfsYDD","norm5.MKG","4","Normality","Morality","Knowledge","Normal",5,"MKG"
"R_3svIp8BuZnfsYDD","vale6.RIG","1","Valence","Rationality","Ignorance","Normal",6,"RIG"
"R_3svIp8BuZnfsYDD","norm6.RIG","4","Normality","Rationality","Ignorance","Normal",6,"RIG"
"R_3svIp8BuZnfsYDD","vale7.MIG","1","Valence","Morality","Ignorance","Normal",7,"MIG"
"R_3svIp8BuZnfsYDD","norm7.MIG","1","Normality","Morality","Ignorance","Normal",7,"MIG"
"R_3svIp8BuZnfsYDD","vale8.MIB","2","Valence","Morality","Ignorance","Abnormal",8,"MIB"
"R_3svIp8BuZnfsYDD","norm8.MIB","2","Normality","Morality","Ignorance","Abnormal",8,"MIB"
"R_3svIp8BuZnfsYDD","vale9.MIG","6","Valence","Morality","Ignorance","Normal",9,"MIG"
"R_3svIp8BuZnfsYDD","norm9.MIG","2","Normality","Morality","Ignorance","Normal",9,"MIG"
"R_3svIp8BuZnfsYDD","vale10.RIG","4","Valence","Rationality","Ignorance","Normal",10,"RIG"
"R_3svIp8BuZnfsYDD","norm10.RIG","7","Normality","Rationality","Ignorance","Normal",10,"RIG"
"R_3svIp8BuZnfsYDD","vale11.RIB","1","Valence","Rationality","Ignorance","Abnormal",11,"RIB"
"R_3svIp8BuZnfsYDD","norm11.RIB","1","Normality","Rationality","Ignorance","Abnormal",11,"RIB"
"R_3svIp8BuZnfsYDD","vale12.RIG","4","Valence","Rationality","Ignorance","Normal",12,"RIG"
"R_3svIp8BuZnfsYDD","norm12.RIG","4","Normality","Rationality","Ignorance","Normal",12,"RIG"
"R_3svIp8BuZnfsYDD","vale13.RIG","1","Valence","Rationality","Ignorance","Normal",13,"RIG"
"R_3svIp8BuZnfsYDD","norm13.RIG","4","Normality","Rationality","Ignorance","Normal",13,"RIG"
"R_3svIp8BuZnfsYDD","vale14.RIB","2","Valence","Rationality","Ignorance","Abnormal",14,"RIB"
"R_3svIp8BuZnfsYDD","norm14.RIB","1","Normality","Rationality","Ignorance","Abnormal",14,"RIB"
"R_3svIp8BuZnfsYDD","vale15.MIG","4","Valence","Morality","Ignorance","Normal",15,"MIG"
"R_3svIp8BuZnfsYDD","norm15.MIG","4","Normality","Morality","Ignorance","Normal",15,"MIG"
"R_3svIp8BuZnfsYDD","vale16.MIG","7","Valence","Morality","Ignorance","Normal",16,"MIG"
"R_3svIp8BuZnfsYDD","norm16.MIG","4","Normality","Morality","Ignorance","Normal",16,"MIG"
"R_1kUnvxNvLJItsGD","vale1.RKG","2","Valence","Rationality","Knowledge","Normal",1,"RKG"
"R_1kUnvxNvLJItsGD","norm1.RKG","3","Normality","Rationality","Knowledge","Normal",1,"RKG"
"R_1kUnvxNvLJItsGD","vale2.RKG","3","Valence","Rationality","Knowledge","Normal",2,"RKG"
"R_1kUnvxNvLJItsGD","norm2.RKG","3","Normality","Rationality","Knowledge","Normal",2,"RKG"
"R_1kUnvxNvLJItsGD","vale3.RKG","3","Valence","Rationality","Knowledge","Normal",3,"RKG"
"R_1kUnvxNvLJItsGD","norm3.RKG","3","Normality","Rationality","Knowledge","Normal",3,"RKG"
"R_1kUnvxNvLJItsGD","vale4.RKB","3","Valence","Rationality","Knowledge","Abnormal",4,"RKB"
"R_1kUnvxNvLJItsGD","norm4.RKB","2","Normality","Rationality","Knowledge","Abnormal",4,"RKB"
"R_1kUnvxNvLJItsGD","vale5.MKG","3","Valence","Morality","Knowledge","Normal",5,"MKG"
"R_1kUnvxNvLJItsGD","norm5.MKG","2","Normality","Morality","Knowledge","Normal",5,"MKG"
"R_1kUnvxNvLJItsGD","vale6.MIB","3","Valence","Morality","Ignorance","Abnormal",6,"MIB"
"R_1kUnvxNvLJItsGD","norm6.MIB","1","Normality","Morality","Ignorance","Abnormal",6,"MIB"
"R_1kUnvxNvLJItsGD","vale7.RIG","1","Valence","Rationality","Ignorance","Normal",7,"RIG"
"R_1kUnvxNvLJItsGD","norm7.RIG","4","Normality","Rationality","Ignorance","Normal",7,"RIG"
"R_1kUnvxNvLJItsGD","vale8.MIG","3","Valence","Morality","Ignorance","Normal",8,"MIG"
"R_1kUnvxNvLJItsGD","norm8.MIG","4","Normality","Morality","Ignorance","Normal",8,"MIG"
"R_1kUnvxNvLJItsGD","vale9.MIB","4","Valence","Morality","Ignorance","Abnormal",9,"MIB"
"R_1kUnvxNvLJItsGD","norm9.MIB","2","Normality","Morality","Ignorance","Abnormal",9,"MIB"
